3.5,-164,148,-15.53612791
3.5,-164,150,-16.09158071
3.5,-164,152,-16.53095345
3.5,-164,154,-16.82274091
3.5,-164,156,-16.95298372
3.5,-164,158,-16.93118207
3.5,-164,160,-16.78735346
3.5,-164,162,-16.56237033
3.5,-164,164,-16.29767761
3.5,-164,166,-16.02877914
3.5,-164,168,-15.7830514
3.5,-164,170,-15.58032199
3.5,-164,172,-15.43455679
3.5,-164,174,-15.35566776
3.5,-164,176,-15.35104695
3.5,-164,178,-15.42675563
3.5,-164,180,-15.58842519
3.5,-162,0,4.327742702
3.5,-162,2,4.359962538
3.5,-162,4,4.37624362
3.5,-162,6,4.376567091
3.5,-162,8,4.36099218
3.5,-162,10,4.329656137
3.5,-162,12,4.282773775
3.5,-162,14,4.220636489
3.5,-162,16,4.143610637
3.5,-162,18,4.052135145
3.5,-162,20,3.946718186
3.5,-162,22,3.82793283
3.5,-162,24,3.696411591
3.5,-162,26,3.552839843
3.5,-162,28,3.397948139
3.5,-162,30,3.232503557
3.5,-162,32,3.057300219
3.5,-162,34,2.873149228
3.5,-162,36,2.680868311
3.5,-162,38,2.481271458
3.5,-162,40,2.27515892
3.5,-162,42,2.063307865
3.5,-162,44,1.846463997
3.5,-162,46,1.625334406
3.5,-162,48,1.400581813
3.5,-162,50,1.172820341
3.5,-162,52,0.942612835
3.5,-162,54,0.710469666
3.5,-162,56,0.476848881
3.5,-162,58,0.242157474
3.5,-162,60,0.006753506
3.5,-162,62,-0.229051249
3.5,-162,64,-0.464988483
3.5,-162,66,-0.700830674
3.5,-162,68,-0.936388898
3.5,-162,70,-1.171511372
3.5,-162,72,-1.406082971
3.5,-162,74,-1.640025849
3.5,-162,76,-1.873301254
3.5,-162,78,-2.105912509
3.5,-162,80,-2.337909117
3.5,-162,82,-2.569391834
3.5,-162,84,-2.800518534
3.5,-162,86,-3.031510662
3.5,-162,88,-3.262660037
3.5,-162,90,-3.494335779
3.5,-162,92,-3.726991152
3.5,-162,94,-3.961170136
3.5,-162,96,-4.19751359
3.5,-162,98,-4.436764901
3.5,-162,100,-4.67977507
3.5,-162,102,-4.92750721
3.5,-162,104,-5.181040482
3.5,-162,106,-5.441573485
3.5,-162,108,-5.71042712
3.5,-162,110,-5.98904689
3.5,-162,112,-6.279004509
3.5,-162,114,-6.581998534
3.5,-162,116,-6.899853471
3.5,-162,118,-7.234516435
3.5,-162,120,-7.588049816
3.5,-162,122,-7.962617544
3.5,-162,124,-8.360461177
3.5,-162,126,-8.783859953
3.5,-162,128,-9.235065919
3.5,-162,130,-9.716200541
3.5,-162,132,-10.22909241
3.5,-162,134,-10.77502596
3.5,-162,136,-11.35435794
3.5,-162,138,-11.96594372
3.5,-162,140,-12.60630365
3.5,-162,142,-13.26846881
3.5,-162,144,-13.94051306
3.5,-162,146,-14.60397367
3.5,-162,148,-15.23277013
